R,G,B,Y
1,0.495327103,0.714953271,2
1,0.495327103,0.710280374,2
1,0.490654206,0.710280374,2
1,0.493023256,0.720930233,2
1,0.490740741,0.712962963,2
1,0.495238095,0.723809524,2
1,0.490740741,0.708333333,2
1,0.493087558,0.714285714,2
1,0.483568075,0.694835681,2
1,0.483091787,0.70531401,2
1,0.480582524,0.650485437,2
1,0.505154639,0.75257732,2
1,0.472906404,0.704433498,2
1,0.477832512,0.714285714,2
1,0.475728155,0.713592233,2
1,0.475728155,0.713592233,2
1,0.480392157,0.715686275,2
1,0.480582524,0.718446602,2
1,0.483253589,0.708133971,2
1,0.485436893,0.718446602,2
1,0.483091787,0.710144928,2
1,0.492753623,0.724637681,2
1,0.488372093,0.711627907,2
1,0.488262911,0.708920188,2
1,0.492957746,0.718309859,2
1,0.490909091,0.713636364,2
1,0.495412844,0.71559633,2
1,0.495412844,0.669724771,2
1,0.497716895,0.721461187,2
1,0.5,0.716216216,2
1,0.5,0.713636364,2
1,0.497737557,0.714932127,2
1,0.502262443,0.719457014,2
1,0.5,0.711711712,2
1,0.497737557,0.714932127,2
1,0.5,0.716216216,2
1,0.502262443,0.714932127,2
1,0.497737557,0.71040724,2
1,0.495495495,0.711711712,2
1,0.486111111,0.699074074,2
1,0.483568075,0.699530516,2
1,0.482926829,0.707317073,2
1,0.480392157,0.705882353,2
1,0.475247525,0.712871287,2
1,0.475247525,0.712871287,2
1,0.472906404,0.709359606,2
1,0.472906404,0.709359606,2
1,0.477832512,0.719211823,2
1,0.475728155,0.718446602,2
1,0.480582524,0.713592233,2
1,0.485294118,0.715686275,2
1,0.485294118,0.715686275,2
1,0.492753623,0.719806763,2
1,0.488038278,0.708133971,2
1,0.483253589,0.717703349,2
1,0.492957746,0.713615023,2
1,0.492957746,0.713615023,2
1,0.493023256,0.71627907,2
1,0.493087558,0.714285714,2
1,0.497695853,0.718894009,2
1,0.5,0.713636364,2
1,0.502262443,0.714932127,2
1,0.5,0.711711712,2
1,0.5,0.711711712,2
1,0.5,0.711711712,2
1,0.5,0.711711712,2
1,0.495412844,0.706422018,2
1,0.492957746,0.708920188,2
1,0.488262911,0.671361502,2
1,0.416267943,0.708133971,2
1,0.482926829,0.707317073,2
1,0.480392157,0.705882353,2
1,0.472906404,0.704433498,2
1,0.472906404,0.714285714,2
1,0.472906404,0.714285714,2
1,0.472906404,0.714285714,2
1,0.472906404,0.714285714,2
1,0.473170732,0.712195122,2
1,0.475728155,0.713592233,2
1,0.475728155,0.708737864,2
1,0.485294118,0.720588235,2
1,0.485436893,0.713592233,2
1,0.490384615,0.716346154,2
1,0.492890995,0.720379147,2
1,0.488262911,0.708920188,2
1,0.485981308,0.710280374,2
1,0.497674419,0.71627907,2
1,0.497695853,0.69124424,2
1,0.5,0.71559633,2
1,0.5,0.718181818,2
1,0.502242152,0.717488789,2
1,0.502242152,0.717488789,2
1,0.502262443,0.714932127,2
1,0.495454545,0.709090909,2
1,0.486111111,0.699074074,2
1,0.483412322,0.701421801,2
1,0.482926829,0.702439024,2
1,0.47804878,0.702439024,2
1,0.477832512,0.709359606,2
1,0.472906404,0.709359606,2
1,0.472636816,0.706467662,2
1,0.472636816,0.71641791,2
1,0.472906404,0.714285714,2
1,0.472906404,0.709359606,2
1,0.472906404,0.714285714,2
1,0.475728155,0.713592233,2
1,0.47826087,0.710144928,2
1,0.492462312,0.728643216,2
1,0.487684729,0.719211823,2
1,0.490291262,0.713592233,2
1,0.485576923,0.711538462,2
1,0.487922705,0.714975845,2
1,0.497584541,0.729468599,2
1,0.490566038,0.712264151,2
1,0.492957746,0.713615023,2
1,0.495412844,0.71559633,2
1,0.495412844,0.71559633,2
1,0.497695853,0.714285714,2
1,0.497716895,0.716894977,2
1,0.5,0.713636364,2
1,0.495412844,0.706422018,2
1,0.485981308,0.700934579,2
1,0.485849057,0.70754717,2
1,0.47804878,0.702439024,2
1,0.47761194,0.706467662,2
1,0.48019802,0.717821782,2
1,0.470588235,0.705882353,2
1,0.467661692,0.711442786,2
1,0.47029703,0.717821782,2
1,0.473170732,0.712195122,2
1,0.468292683,0.712195122,2
1,0.473170732,0.712195122,2
1,0.475490196,0.710784314,2
1,0.49,0.725,2
1,0.487684729,0.714285714,2
1,0.487684729,0.669950739,2
1,0.492753623,0.719806763,2
1,0.476190476,0.70952381,2
1,0.495238095,0.714285714,2
1,0.492890995,0.71563981,2
1,0.497652582,0.713615023,2
1,0.497674419,0.711627907,2
1,0.497674419,0.71627907,2
1,0.497695853,0.718894009,2
1,0.502283105,0.716894977,2
1,0.5,0.713636364,2
1,0.502283105,0.716894977,2
1,0.502283105,0.716894977,2
1,0.490740741,0.699074074,2
1,0.466666667,0.70952381,2
1,0.482926829,0.702439024,2
1,0.485148515,0.707920792,2
1,0.48,0.715,2
1,0.482587065,0.71641791,2
1,0.475,0.71,2
1,0.477386935,0.708542714,2
1,0.47761194,0.71641791,2
1,0.482926829,0.717073171,2
1,0.475490196,0.705882353,2
1,0.487562189,0.71641791,2
1,0.487804878,0.712195122,2
1,0.485576923,0.706730769,2
1,0.492753623,0.714975845,2
1,0.49047619,0.70952381,2
1,0.492957746,0.708920188,2
1,0.495327103,0.714953271,2
1,0.497674419,0.646511628,2
1,0.497695853,0.709677419,2
1,0.504587156,0.720183486,2
1,0.5,0.716216216,2
1,0.502242152,0.717488789,2
1,0.508928571,0.714285714,2
1,0.506666667,0.72,2
1,0.504424779,0.716814159,2
1,0.504424779,0.716814159,2
1,0.506666667,0.72,2
1,0.504424779,0.721238938,2
1,0.504424779,0.716814159,2
1,0.53271028,0.747663551,2
1,0.504587156,0.720183486,2
1,0.493023256,0.706976744,2
1,0.468899522,0.71291866,2
1,0.480392157,0.700980392,2
1,0.485148515,0.707920792,2
1,0.48,0.71,2
1,0.475247525,0.707920792,2
1,0.47761194,0.711442786,2
1,0.475490196,0.710784314,2
1,0.483091787,0.710144928,2
1,0.487922705,0.719806763,2
1,0.495238095,0.714285714,2
1,0.49047619,0.719047619,2
1,0.497652582,0.718309859,2
1,0.49537037,0.717592593,2
1,0.497716895,0.712328767,2
1,0.502283105,0.721461187,2
1,0.506666667,0.724444444,2
1,0.517241379,0.724137931,2
1,0.510729614,0.721030043,2
1,0.515021459,0.729613734,2
1,0.512820513,0.726495726,2
1,0.510729614,0.721030043,2
1,0.515021459,0.729613734,2
1,0.540178571,0.758928571,2
1,0.512820513,0.722222222,2
1,0.510729614,0.721030043,2
1,0.512820513,0.726495726,2
1,0.510638298,0.723404255,2
1,0.530973451,0.747787611,2
1,0.512820513,0.726495726,2
1,0.514893617,0.723404255,2
1,0.514893617,0.723404255,2
1,0.514893617,0.723404255,2
1,0.510638298,0.723404255,2
1,0.514893617,0.723404255,2
1,0.515021459,0.725321888,2
1,0.506550218,0.711790393,2
1,0.502262443,0.719457014,2
1,0.495412844,0.706422018,2
1,0.492890995,0.710900474,2
1,0.404761905,0.7,2
1,0.47804878,0.702439024,2
1,0.480392157,0.700980392,2
1,0.48019802,0.707920792,2
1,0.48019802,0.707920792,2
1,0.48019802,0.712871287,2
1,0.487804878,0.717073171,2
1,0.485576923,0.711538462,2
1,0.473684211,0.722488038,2
1,0.492890995,0.71563981,2
1,0.5,0.719626168,2
1,0.5,0.720183486,2
1,0.493150685,0.712328767,2
1,0.497716895,0.716894977,2
1,0.502262443,0.714932127,2
1,0.5,0.711711712,2
1,0.5,0.713636364,2
1,0.526315789,0.751196172,2
1,0.502262443,0.714932127,2
1,0.5,0.718181818,2
1,0.497737557,0.714932127,2
1,0.5,0.713636364,2
1,0.5,0.713636364,2
1,0.497695853,0.714285714,2
1,0.495327103,0.705607477,2
1,0.488262911,0.704225352,2
1,0.485576923,0.706730769,2
1,0.482926829,0.707317073,2
1,0.482758621,0.709359606,2
1,0.492227979,0.740932642,2
1,0.467980296,0.669950739,2
1,0.469194313,0.734597156,2
1,0.459459459,0.716216216,2
1,0.458874459,0.718614719,2
1,0.458874459,0.70995671,2
1,0.436681223,0.716157205,2
1,0.468468468,0.707207207,2
1,0.471153846,0.6875,2
1,0.474489796,0.698979592,2
1,0.49,0.725,2
1,0.492890995,0.725118483,2
1,0.495454545,0.709090909,2
1,0.49537037,0.708333333,2
1,0.497630332,0.71563981,2
1,0.490825688,0.71559633,2
1,0.476851852,0.689814815,2
1,0.475490196,0.720588235,2
1,0.466981132,0.716981132,2
1,0.472222222,0.717592593,2
1,0.469767442,0.711627907,2
1,0.474654378,0.68202765,2
1,0.474418605,0.711627907,2
1,0.480769231,0.663461538,2
1,0.47761194,0.711442786,2
1,0.490566038,0.716981132,2
1,0.495283019,0.716981132,2
1,0.495327103,0.719626168,2
1,0.49537037,0.722222222,2
1,0.490990991,0.707207207,2
1,0.497695853,0.718894009,2
1,0.486111111,0.699074074,2
1,0.485576923,0.721153846,2
1,0.471153846,0.716346154,2
1,0.464788732,0.704225352,2
1,0.473429952,0.719806763,2
1,0.476635514,0.724299065,2
1,0.474418605,0.711627907,2
1,0.483091787,0.710144928,2
1,0.492610837,0.729064039,2
1,0.476851852,0.694444444,2
1,0.483253589,0.703349282,2
1,0.49047619,0.704761905,2
1,0.488479263,0.709677419,2
1,0.478873239,0.694835681,2
1,0.485714286,0.714285714,2
1,0.4784689,0.717703349,2
1,0.397129187,0.71291866,2
1,0.468899522,0.669856459,2
1,0.474178404,0.718309859,2
1,0.478672986,0.710900474,2
1,0.490291262,0.72815534,2
1,0.483568075,0.699530516,2
1,0.492890995,0.720379147,2
1,0.5,0.726851852,2
1,0.495412844,0.71559633,2
1,0.488584475,0.707762557,2
1,0.49321267,0.714932127,2
1,0.480769231,0.701923077,2
1,0.47804878,0.72195122,2
1,0.469194313,0.710900474,2
1,0.473933649,0.71563981,2
1,0.473933649,0.720379147,2
1,0.476415094,0.712264151,2
1,0.481132075,0.70754717,2
1,0.488262911,0.718309859,2
1,0.485714286,0.714285714,2
1,0.485849057,0.712264151,2
1,0.488372093,0.720930233,2
1,0.483412322,0.706161137,2
1,0.480582524,0.708737864,2
1,0.475961538,0.721153846,2
1,0.464788732,0.699530516,2
1,0.433333333,0.714285714,2
1,0.444976077,0.727272727,2
1,0.474418605,0.711627907,2
1,0.481308411,0.64953271,2
1,0.483568075,0.708920188,2
1,0.490654206,0.700934579,2
1,0.497652582,0.732394366,2
1,0.486238532,0.706422018,2
1,0.490740741,0.708333333,2
1,0.476190476,0.714285714,2
1,0.440191388,0.71291866,2
1,0.469194313,0.71563981,2
1,0.459330144,0.722488038,2
1,0.476415094,0.721698113,2
1,0.478873239,0.708920188,2
1,0.482926829,0.712195122,2
1,0.48372093,0.702325581,2
1,0.485294118,0.642156863,2
1,0.490384615,0.725961538,2
1,0.483412322,0.696682464,2
1,0.482758621,0.719211823,2
1,0.478672986,0.71563981,2
1,0.474178404,0.713615023,2
1,0.473933649,0.720379147,2
1,0.469483568,0.723004695,2
1,0.468181818,0.663636364,2
1,0.465753425,0.712328767,2
1,0.507692308,0.758974359,2
1,0.485436893,0.72815534,2
1,0.480769231,0.663461538,2
1,0.485294118,0.715686275,2
1,0.488151659,0.663507109,2
1,0.475961538,0.6875,2
1,0.473933649,0.710900474,2
1,0.471962617,0.714953271,2
1,0.472222222,0.722222222,2
1,0.470588235,0.714932127,2
1,0.470319635,0.721461187,2
1,0.470852018,0.717488789,2
1,0.472727273,0.718181818,2
1,0.474178404,0.708920188,2
1,0.471962617,0.710280374,2
1,0.473684211,0.631578947,2
1,0.47804878,0.717073171,2
1,0.479069767,0.702325581,2
1,0.483091787,0.695652174,2
1,0.487922705,0.724637681,2
1,0.490654206,0.724299065,2
1,0.483568075,0.708920188,2
1,0.406698565,0.71291866,2
1,0.475961538,0.673076923,2
1,0.478873239,0.727699531,2
1,0.469483568,0.713615023,2
1,0.421052632,0.71291866,2
1,0.476415094,0.721698113,2
1,0.474654378,0.709677419,2
1,0.466346154,0.701923077,2
1,0.475247525,0.722772277,2
1,0.483568075,0.694835681,2
1,0.471698113,0.627358491,2
1,0.47804878,0.72195122,2
1,0.478672986,0.725118483,2
1,0.479069767,0.711627907,2
1,0.473429952,0.710144928,2
1,0.427884615,0.725961538,2
1,0.476635514,0.714953271,2
1,0.473684211,0.708133971,2
1,0.475961538,0.721153846,2
1,0.476415094,0.716981132,2
1,0.473933649,0.710900474,2
1,0.475961538,0.716346154,2
1,0.473933649,0.71563981,2
1,0.473933649,0.71563981,2
1,0.416267943,0.71291866,2
1,0.473684211,0.722488038,2
1,0.473933649,0.71563981,2
1,0.461904762,0.714285714,2
1,0.4375,0.721153846,2
1,0.478672986,0.720379147,2
1,0.476190476,0.714285714,2
1,0.449760766,0.717703349,2
1,0.473933649,0.71563981,2
1,0.473933649,0.71563981,2
1,0.440191388,0.717703349,2
1,0.476190476,0.719047619,2
1,0.473933649,0.710900474,2
1,0.471428571,0.714285714,2
1,0.459330144,0.722488038,2
1,0.476190476,0.719047619,2
1,0.490196078,0.735294118,2
1,0.457142857,0.714285714,2
1,0.476190476,0.719047619,2
1,0.492537313,0.746268657,2
1,0.476190476,0.719047619,2
1,0.476190476,0.719047619,2
1,0.49,0.755,2
1,0.355172414,0.210344828,3
1,0.356643357,0.213286713,3
1,0.359589041,0.215753425,3
1,0.358306189,0.214983713,3
1,0.370253165,0.21835443,3
1,0.368421053,0.216718266,3
1,0.365625,0.21875,3
1,0.36809816,0.220858896,3
1,0.36809816,0.196319018,3
1,0.368902439,0.216463415,3
1,0.369230769,0.218461538,3
1,0.35625,0.209375,3
1,0.358361775,0.197952218,3
1,0.359322034,0.213559322,3
1,0.355481728,0.212624585,3
1,0.356902357,0.212121212,3
1,0.355932203,0.183050847,3
1,0.354948805,0.211604096,3
1,0.356401384,0.214532872,3
1,0.358361775,0.215017065,3
1,0.361842105,0.217105263,3
1,0.365079365,0.219047619,3
1,0.36677116,0.219435737,3
1,0.372727273,0.221212121,3
1,0.36809816,0.220858896,3
1,0.372727273,0.221212121,3
1,0.371165644,0.220858896,3
1,0.372727273,0.221212121,3
1,0.363354037,0.211180124,3
1,0.35504886,0.208469055,3
1,0.351170569,0.170568562,3
1,0.358108108,0.212837838,3
1,0.350340136,0.207482993,3
1,0.354166667,0.215277778,3
1,0.351724138,0.210344828,3
1,0.354166667,0.215277778,3
1,0.359477124,0.215686275,3
1,0.360759494,0.17721519,3
1,0.361022364,0.214057508,3
1,0.366459627,0.217391304,3
1,0.364197531,0.216049383,3
1,0.369565217,0.173913043,3
1,0.366972477,0.189602446,3
1,0.353503185,0.210191083,3
1,0.360128617,0.21221865,3
1,0.351791531,0.208469055,3
1,0.357859532,0.210702341,3
1,0.348591549,0.211267606,3
1,0.357894737,0.214035088,3
1,0.325,0.210714286,3
1,0.357638889,0.215277778,3
1,0.358885017,0.212543554,3
1,0.359589041,0.215753425,3
1,0.359223301,0.213592233,3
1,0.356913183,0.21221865,3
1,0.360128617,0.215434084,3
1,0.364779874,0.216981132,3
1,0.36969697,0.218181818,3
1,0.368421053,0.176470588,3
1,0.36969697,0.218181818,3
1,0.366153846,0.2,3
1,0.370030581,0.186544343,3
1,0.351612903,0.206451613,3
1,0.356902357,0.212121212,3
1,0.352750809,0.207119741,3
1,0.35395189,0.209621993,3
1,0.353333333,0.21,3
1,0.35472973,0.212837838,3
1,0.359477124,0.215686275,3
1,0.360655738,0.216393443,3
1,0.351265823,0.212025316,3
1,0.358064516,0.212903226,3
1,0.367088608,0.221518987,3
1,0.373493976,0.219879518,3
1,0.371165644,0.220858896,3
1,0.36969697,0.218181818,3
1,0.37195122,0.222560976,3
1,0.370820669,0.221884498,3
1,0.372727273,0.218181818,3
1,0.368902439,0.216463415,3
1,0.315286624,0.210191083,3
1,0.353896104,0.159090909,3
1,0.352159468,0.209302326,3
1,0.351535836,0.208191126,3
1,0.355400697,0.212543554,3
1,0.35472973,0.212837838,3
1,0.358361775,0.215017065,3
1,0.363333333,0.19,3
1,0.36038961,0.214285714,3
1,0.361022364,0.214057508,3
1,0.36163522,0.216981132,3
1,0.366459627,0.217391304,3
1,0.36875,0.221875,3
1,0.374622356,0.223564955,3
1,0.370820669,0.215805471,3
1,0.369565217,0.223602484,3
1,0.378378378,0.222222222,3
1,0.368421053,0.182662539,3
1,0.37195122,0.222560976,3
1,0.357142857,0.208074534,3
1,0.353333333,0.21,3
1,0.352542373,0.210169492,3
1,0.358885017,0.212543554,3
1,0.354948805,0.211604096,3
1,0.360824742,0.219931271,3
1,0.368421053,0.220394737,3
1,0.365625,0.21875,3
1,0.364779874,0.213836478,3
1,0.363636364,0.217532468,3
1,0.375384615,0.224615385,3
1,0.37804878,0.225609756,3
1,0.376506024,0.204819277,3
1,0.377643505,0.187311178,3
1,0.377643505,0.226586103,3
1,0.376506024,0.201807229,3
1,0.38253012,0.228915663,3
1,0.375,0.219512195,3
1,0.324840764,0.165605096,3
1,0.31629393,0.217252396,3
1,0.357377049,0.213114754,3
1,0.364548495,0.173913043,3
1,0.361563518,0.214983713,3
1,0.363036304,0.217821782,3
1,0.360655738,0.213114754,3
1,0.363036304,0.217821782,3
1,0.360655738,0.216393443,3
1,0.364820847,0.218241042,3
1,0.372611465,0.222929936,3
1,0.369565217,0.173913043,3
1,0.373040752,0.222570533,3
1,0.37962963,0.228395062,3
1,0.376506024,0.222891566,3
1,0.375,0.222560976,3
1,0.363914373,0.211009174,3
1,0.36026936,0.215488215,3
1,0.363636364,0.218855219,3
1,0.357388316,0.213058419,3
1,0.366197183,0.218309859,3
1,0.364261168,0.219931271,3
1,0.366782007,0.21799308,3
1,0.363321799,0.221453287,3
1,0.368055556,0.222222222,3
1,0.366782007,0.221453287,3
1,0.365517241,0.220689655,3
1,0.365517241,0.220689655,3
1,0.364583333,0.197916667,3
1,0.367491166,0.222614841,3
1,0.367491166,0.222614841,3
1,0.378091873,0.229681979,3
1,0.3728223,0.229965157,3
1,0.370748299,0.173469388,3
1,0.373737374,0.228956229,3
1,0.378006873,0.233676976,3
1,0.384615385,0.237762238,3
1,0.381818182,0.232727273,3
1,0.367424242,0.223484848,3
1,0.369649805,0.225680934,3
1,0.366666667,0.222222222,3
1,0.377224199,0.231316726,3
1,0.386440678,0.230508475,3
1,0.385113269,0.233009709,3
1,0.384146341,0.228658537,3
1,0.373801917,0.220447284,3
1,0.392361111,0.236111111,3
1,0.369905956,0.219435737,3
1,0.37254902,0.205882353,3
1,0.356687898,0.22611465,3
1,0.376175549,0.194357367,3
1,0.375404531,0.223300971,3
1,0.375796178,0.22611465,3
1,0.379537954,0.224422442,3
1,0.370860927,0.221854305,3
1,0.379537954,0.227722772,3
1,0.373333333,0.226666667,3
1,0.378378378,0.22972973,3
1,0.376271186,0.227118644,3
1,0.379310345,0.231034483,3
1,0.386524823,0.223404255,3
1,0.378947368,0.231578947,3
1,0.377622378,0.230769231,3
1,0.381756757,0.22972973,3
1,0.380645161,0.229032258,3
1,0.374603175,0.222222222,3
1,0.373770492,0.22295082,3
1,0.379421222,0.22829582,3
1,0.379310345,0.225705329,3
1,0.377358491,0.226415094,3
1,0.38125,0.228125,3
1,0.379310345,0.225705329,3
1,0.376582278,0.224683544,3
1,0.375816993,0.225490196,3
1,0.373376623,0.224025974,3
1,0.375,0.177631579,3
1,0.366438356,0.219178082,3
1,0.371428571,0.228571429,3
1,0.338078292,0.224199288,3
1,0.34519573,0.231316726,3
1,0.372413793,0.227586207,3
1,0.37630662,0.229965157,3
1,0.378006873,0.23024055,3
1,0.378091873,0.229681979,3
1,0.381294964,0.23381295,3
1,0.377697842,0.212230216,3
1,0.373287671,0.22260274,3
1,0.372093023,0.222591362,3
1,0.382838284,0.234323432,3
1,0.394984326,0.24137931,3
1,0.380368098,0.22392638,3
1,0.376996805,0.223642173,3
1,0.379746835,0.227848101,3
1,0.388198758,0.217391304,3
1,0.386503067,0.214723926,3
1,0.372990354,0.221864952,3
1,0.374592834,0.2247557,3
1,0.369127517,0.22147651,3
1,0.378378378,0.226351351,3
1,0.375,0.222972973,3
1,0.38225256,0.232081911,3
1,0.37414966,0.227891156,3
1,0.372881356,0.227118644,3
1,0.376712329,0.229452055,3
1,0.378006873,0.23024055,3
1,0.373737374,0.225589226,3
1,0.370748299,0.210884354,3
1,0.372483221,0.228187919,3
1,0.372881356,0.227118644,3
1,0.370748299,0.227891156,3
1,0.376712329,0.232876712,3
1,0.382758621,0.237931034,3
1,0.341637011,0.234875445,3
1,0.376383764,0.228782288,3
1,0.373076923,0.196153846,3
1,0.374045802,0.232824427,3
1,0.384328358,0.23880597,3
1,0.383211679,0.237226277,3
1,0.379562044,0.233576642,3
1,0.373134328,0.182835821,3
1,0.370229008,0.229007634,3
1,0.376425856,0.231939163,3
1,0.374074074,0.22962963,3
1,0.374074074,0.233333333,3
1,0.369402985,0.22761194,3
1,0.372623574,0.228136882,3
1,0.373584906,0.233962264,3
1,0.375464684,0.230483271,3
1,0.373134328,0.22761194,3
1,0.375,0.231060606,3
1,0.375,0.231060606,3
1,0.378277154,0.232209738,3
1,0.388888889,0.248148148,3
1,0.384615385,0.238095238,3
1,0.387453875,0.243542435,3
1,0.392086331,0.248201439,3
1,0.388489209,0.244604317,3
1,0.344086022,0.250896057,3
1,0.393617021,0.24822695,3
1,0.395017794,0.24911032,3
1,0.395017794,0.24911032,3
1,0.391304348,0.246376812,3
1,0.385454545,0.243636364,3
1,0.381481481,0.240740741,3
1,0.403846154,0.242307692,3
1,0.384615385,0.241758242,3
1,0.385454545,0.24,3
1,0.380952381,0.238095238,3
1,0.385185185,0.240740741,3
1,0.387453875,0.225092251,3
1,0.382352941,0.238970588,3
1,0.384615385,0.241758242,3
1,0.383763838,0.239852399,3
1,0.383763838,0.239852399,3
1,0.384615385,0.208791209,3
1,0.383763838,0.239852399,3
1,0.378676471,0.238970588,3
1,0.382352941,0.242647059,3
1,0.400763359,0.236641221,3
1,0.383763838,0.239852399,3
1,0.385185185,0.244444444,3
1,0.380952381,0.194139194,3
1,0.383763838,0.239852399,3
1,0.382352941,0.242647059,3
1,0.383763838,0.239852399,3
1,0.383763838,0.243542435,3
1,0.383763838,0.239852399,3
1,0.382352941,0.238970588,3
1,0.382352941,0.242647059,3
1,0.383763838,0.243542435,3
1,0.382352941,0.238970588,3
1,0.407843137,0.254901961,3
1,0.386029412,0.242647059,3
1,0.382352941,0.180147059,3
1,0.382352941,0.238970588,3
1,0.380952381,0.238095238,3
1,0.382352941,0.242647059,3
1,0.380952381,0.241758242,3
1,0.383763838,0.239852399,3
1,0.402298851,0.249042146,3
1,0.382352941,0.238970588,3
1,0.382352941,0.238970588,3
1,0.380952381,0.238095238,3
1,0.382352941,0.238970588,3
1,0.383763838,0.184501845,3
1,0.383763838,0.243542435,3
1,0.380952381,0.241758242,3
1,0.382352941,0.180147059,3
1,0.384615385,0.216117216,3
1,0.383763838,0.243542435,3
1,0.382352941,0.242647059,3
1,0.384615385,0.241758242,3
1,0.384615385,0.241758242,3
1,0.401544402,0.254826255,3
1,0.387453875,0.225092251,3
1,0.382352941,0.1875,3
1,0.380952381,0.179487179,3
1,0.382352941,0.213235294,3
1,0.383763838,0.199261993,3
1,0.383763838,0.184501845,3
1,0.386029412,0.242647059,3
1,0.388278388,0.245421245,3
1,0.386861314,0.240875912,3
1,0.386029412,0.205882353,3
1,0.382352941,0.238970588,3
1,0.384615385,0.201465201,3
1,0.409266409,0.258687259,3
1,0.386861314,0.244525547,3
1,0.386861314,0.240875912,3
1,0.382352941,0.238970588,3
1,0.383763838,0.199261993,3
1,0.384615385,0.245421245,3
1,0.385454545,0.243636364,3
1,0.389090909,0.243636364,3
1,0.386861314,0.244525547,3
1,0.384615385,0.241758242,3
1,0.386029412,0.202205882,3
1,0.384615385,0.230769231,3
1,0.383211679,0.240875912,3
1,0.386861314,0.240875912,3
1,0.386029412,0.242647059,3
1,0.386029412,0.220588235,3
1,0.386029412,0.242647059,3
1,0.386861314,0.240875912,3
1,0.388278388,0.241758242,3
1,0.386029412,0.242647059,3
1,0.384615385,0.238095238,3
1,0.386029412,0.242647059,3
1,0.384615385,0.241758242,3
1,0.407692308,0.253846154,3
1,0.386029412,0.227941176,3
1,0.386029412,0.238970588,3
1,0.384615385,0.241758242,3
1,0.384615385,0.241758242,3
1,0.384615385,0.234432234,3
1,0.384615385,0.241758242,3
1,0.384615385,0.241758242,3
1,0.384615385,0.241758242,3
1,0.40070922,0.258865248,3
1,0.431972789,0.292517007,3
1,0.439528024,0.294985251,3
1,0.43697479,0.282913165,3
1,0.431754875,0.286908078,3
1,0.437853107,0.290960452,3
1,0.441011236,0.292134831,3
1,0.427745665,0.274566474,3
1,0.403278689,0.255737705,3
1,0.407407407,0.262626263,3
1,0.405228758,0.258169935,3
1,0.368794326,0.241134752,3
1,0.386029412,0.246323529,3
1,0.392857143,0.25,3
1,0.388489209,0.248201439,3
1,0.402135231,0.259786477,3
1,0.4,0.255172414,3
1,0.409722222,0.215277778,3
1,0.417197452,0.242038217,3
1,0.438066465,0.290030211,3
1,0.433908046,0.290229885,3
1,0.439226519,0.290055249,3
1,0.445355191,0.303278689,3
1,0.455263158,0.310526316,3
1,0.45212766,0.303191489,3
1,0.454794521,0.287671233,3
1,0.439306358,0.286127168,3
1,0.408227848,0.259493671,3
1,0.407284768,0.261589404,3
1,0.401360544,0.258503401,3
1,0.408163265,0.261904762,3
1,0.407534247,0.267123288,3
1,0.429022082,0.29022082,3
1,0.425595238,0.282738095,3
1,0.402857143,0.3,3
1,0.439678284,0.292225201,3
1,0.448087432,0.303278689,3
1,0.450134771,0.299191375,3
1,0.430635838,0.277456647,3
1,0.410423453,0.218241042,3
1,0.42384106,0.281456954,3
1,0.403785489,0.255520505,3
1,0.402061856,0.257731959,3
1,0.417218543,0.271523179,3
1,0.405940594,0.257425743,3
1,0.410774411,0.269360269,3
1,0.405750799,0.249201278,3
1,0.420886076,0.278481013,3
1,0.435820896,0.292537313,3
1,0.43454039,0.281337047,3
1,0.440111421,0.292479109,3
1,0.436813187,0.291208791,3
1,0.440443213,0.296398892,3
1,0.442307692,0.296703297,3
1,0.440443213,0.293628809,3
1,0.430594901,0.280453258,3
1,0.421052632,0.275541796,3
1,0.423197492,0.275862069,3
1,0.412337662,0.266233766,3
1,0.405940594,0.260726073,3
1,0.410958904,0.26369863,3
1,0.414383562,0.270547945,3
1,0.41,0.263333333,3
1,0.408026756,0.264214047,3
1,0.414141414,0.265993266,3
1,0.414715719,0.27090301,3
1,0.429467085,0.288401254,3
1,0.434402332,0.29154519,3
1,0.438547486,0.293296089,3
1,0.438888889,0.291666667,3
1,0.434903047,0.290858726,3
1,0.45014245,0.299145299,3
1,0.442528736,0.293103448,3
1,0.427710843,0.277108434,3
1,0.429467085,0.278996865,3
1,0.410828025,0.27388535,3
1,0.423566879,0.27388535,3
1,0.419871795,0.233974359,3
1,0.418530351,0.220447284,3
1,0.376205788,0.273311897,3
1,0.397435897,0.272435897,3
1,0.418530351,0.271565495,3
1,0.412903226,0.264516129,3
1,0.408163265,0.265306122,3
1,0.412541254,0.247524752,3
1,0.408026756,0.260869565,3
1,0.406666667,0.26,3
1,0.39862543,0.254295533,3
1,0.398550725,0.253623188,3
1,0.399280576,0.251798561,3
1,0.394927536,0.246376812,3
1,0.400722022,0.259927798,3
1,0.401408451,0.253521127,3
1,0.4,0.254545455,3
1,0.403571429,0.242857143,3
1,0.4,0.256140351,3
1,0.403571429,0.257142857,3
1,0.402826855,0.25795053,3
1,0.405594406,0.258741259,3
1,0.403448276,0.25862069,3
1,0.4,0.255172414,3
1,0.397163121,0.24822695,3
1,0.394160584,0.248175182,3
1,0.392592593,0.244444444,3
1,0.390151515,0.242424242,3
1,0.3866171,0.189591078,3
1,0.388679245,0.241509434,3
1,0.393258427,0.247191011,3
1,0.384328358,0.23880597,3
